year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_eligibility,primary_denominator,analysis_value
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,28047,Harrison County,MISSISSIPPI,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",25
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,28079,Leake County,MISSISSIPPI,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",73
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,28099,Neshoba County,MISSISSIPPI,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",75
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,28101,Newton County,MISSISSIPPI,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",62
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,29021,Buchanan County,MISSOURI,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",0
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,29043,Christian County,MISSOURI,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",29
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,29047,Clay County,MISSOURI,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",48
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,29077,Greene County,MISSOURI,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",19
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,29095,Jackson County,MISSOURI,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",31
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,29097,Jasper County,MISSOURI,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",33
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,29119,McDonald County,MISSOURI,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",32
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,29145,Newton County,MISSOURI,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",26
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,29189,St. Louis County,MISSOURI,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",32
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,29213,Taney County,MISSOURI,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",40
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,30003,Big Horn County,MONTANA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",48
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,30005,Blaine County,MONTANA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",40
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,30009,Carbon County,MONTANA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,30013,Cascade County,MONTANA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",32
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,30027,Fergus County,MONTANA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",31
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,30029,Flathead County,MONTANA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",28
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,30031,Gallatin County,MONTANA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",25
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,30035,Glacier County,MONTANA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",42
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,30041,Hill County,MONTANA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",27
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,30047,Lake County,MONTANA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",33
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,30049,Lewis and Clark County,MONTANA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",29
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,30053,Lincoln County,MONTANA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",47
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,30063,Missoula County,MONTANA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",24
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,30071,Phillips County,MONTANA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",29
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,30073,Pondera County,MONTANA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",29
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,30081,Ravalli County,MONTANA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",18
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,30083,Richland County,MONTANA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",46
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,30085,Roosevelt County,MONTANA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",49
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,30087,Rosebud County,MONTANA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",54
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,30089,Sanders County,MONTANA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",27
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,30091,Sheridan County,MONTANA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",25
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,30093,Silver Bow County,MONTANA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",29
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,30105,Valley County,MONTANA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",33
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,30111,Yellowstone County,MONTANA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",39
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,31031,Cherry County,NEBRASKA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",30
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,31043,Dakota County,NEBRASKA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",47
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,31045,Dawes County,NEBRASKA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",40
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,31055,Douglas County,NEBRASKA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",43
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,31107,Knox County,NEBRASKA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",44
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,31109,Lancaster County,NEBRASKA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",28
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,31119,Madison County,NEBRASKA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",55
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,31147,Richardson County,NEBRASKA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",50
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,31157,Scotts Bluff County,NEBRASKA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",42
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,31161,Sheridan County,NEBRASKA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",29
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,31173,Thurston County,NEBRASKA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",55
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,32001,Churchill County,NEVADA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",42
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,32003,Clark County,NEVADA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",36
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,32005,Douglas County,NEVADA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",35
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,32007,Elko County,NEVADA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",49
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,32013,Humboldt County,NEVADA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",24
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,32015,Lander County,NEVADA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",20
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,32019,Lyon County,NEVADA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",41
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,32021,Mineral County,NEVADA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",23
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,32023,Nye County,NEVADA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",29
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,32031,Washoe County,NEVADA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",32
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,32033,White Pine County,NEVADA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",50
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,32510,Carson City,NEVADA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",42
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,33011,Hillsborough County,NEW HAMPSHIRE,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",25
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,34003,Bergen County,NEW JERSEY,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",30
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,34013,Essex County,NEW JERSEY,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",30
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,34023,Middlesex County,NEW JERSEY,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",62
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,35001,Bernalillo County,NEW MEXICO,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"500-999",42
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,35005,Chaves County,NEW MEXICO,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",41
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,35006,Cibola County,NEW MEXICO,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",58
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,35013,Dona Ana County,NEW MEXICO,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",34
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,35015,Eddy County,NEW MEXICO,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",36
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,35025,Lea County,NEW MEXICO,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",20
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,35027,Lincoln County,NEW MEXICO,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",25
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,35031,McKinley County,NEW MEXICO,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"1,000-4,999",48
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,35035,Otero County,NEW MEXICO,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",56
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,35039,Rio Arriba County,NEW MEXICO,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",46
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,35043,Sandoval County,NEW MEXICO,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"500-999",45
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,35045,San Juan County,NEW MEXICO,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"1,000-4,999",50
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,35049,Santa Fe County,NEW MEXICO,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",34
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,35053,Socorro County,NEW MEXICO,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",43
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,35055,Taos County,NEW MEXICO,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",33
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,35061,Valencia County,NEW MEXICO,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",51
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,36009,Cattaraugus County,NEW YORK,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",58
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,36013,Chautauqua County,NEW YORK,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",35
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,36019,Clinton County,NEW YORK,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",0
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,36027,Dutchess County,NEW YORK,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",46
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,36029,Erie County,NEW YORK,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",39
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,36033,Franklin County,NEW YORK,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",33
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,36037,Genesee County,NEW YORK,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",58
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,36045,Jefferson County,NEW YORK,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",83
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,36047,Kings County,NEW YORK,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",53
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,36053,Madison County,NEW YORK,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",44
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,36055,Monroe County,NEW YORK,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",33
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,36059,Nassau County,NEW YORK,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",55
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,36061,New York County,NEW YORK,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,36063,Niagara County,NEW YORK,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",19
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,36067,Onondaga County,NEW YORK,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",52
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,36081,Queens County,NEW YORK,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",32
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,36089,St. Lawrence County,NEW YORK,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",23
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,36103,Suffolk County,NEW YORK,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",41
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,37021,Buncombe County,NORTH CAROLINA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",35
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,37039,Cherokee County,NORTH CAROLINA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",35
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,37047,Columbus County,NORTH CAROLINA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",33
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,37051,Cumberland County,NORTH CAROLINA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,37071,Gaston County,NORTH CAROLINA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",31
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,37075,Graham County,NORTH CAROLINA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",47
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,37083,Halifax County,NORTH CAROLINA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",39
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,37087,Haywood County,NORTH CAROLINA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",19
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,37093,Hoke County,NORTH CAROLINA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",21
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,37099,Jackson County,NORTH CAROLINA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",45
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,37113,Macon County,NORTH CAROLINA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",57
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,37119,Mecklenburg County,NORTH CAROLINA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",42
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,37129,New Hanover County,NORTH CAROLINA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",38
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,37133,Onslow County,NORTH CAROLINA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",27
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,37155,Robeson County,NORTH CAROLINA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"500-999",33
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,37163,Sampson County,NORTH CAROLINA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",42
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,37165,Scotland County,NORTH CAROLINA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",29
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,37173,Swain County,NORTH CAROLINA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"500-999",60
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,37183,Wake County,NORTH CAROLINA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",17
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,38005,Benson County,NORTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",61
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,38009,Bottineau County,NORTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",0
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,38015,Burleigh County,NORTH DAKOTA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",36
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,38017,Cass County,NORTH DAKOTA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",21
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,38025,Dunn County,NORTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",62
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,38035,Grand Forks County,NORTH DAKOTA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",60
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,38053,McKenzie County,NORTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",57
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,38055,McLean County,NORTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",53
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,38059,Morton County,NORTH DAKOTA,Urban,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",21
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,38061,Mountrail County,NORTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",55
2019,County,Prevalence,Unsmoothed actual,Base measure,Primary chronic conditions,"Diabetes",All,All,Medicare only,38067,Pembina County,NORTH DAKOTA,Rural,American Indian/Alaska native,Old Age / Survivor's Insurance,"11-499",32
